date,name,start_time,end_time
2025-01-20,Kai Diaz,80437,
2025-01-05,Jesse Hughes,21886,27387
2025-01-30,Cameron Hughes,21459,29034
2025-01-25,Alex Campbell,16124,22051
2025-01-24,Shawn Kim,14793,22239
2025-01-04,Harper Ingram,19867,20641
2025-01-14,Elliot Kim,16285,21155
2025-01-05,Quinn Campbell,19713,28262
2025-01-17,Kendall Baker,17133,18984
2025-01-28,Elliot Kim,27095,33063
2025-01-11,Elliot Lewis,21270,23886
2025-01-04,Hayden Diaz,11929,20247
2025-01-28,Sage Lewis,15742,22049
2025-01-28,Kendall Baker,22549,26697
2025-01-24,Micah Kim,31303,39689
2025-01-20,Payton Lewis,21727,23630
2025-01-10,Kendall Johnson,23225,30443
2025-01-14,Finley Hughes,16237,22523
2025-01-23,Kendall Baker,15358,18211
2025-01-08,Hayden Adams,17045,26038
2025-01-24,Emerson Johnson,20360,23638
2025-01-05,Bailey Garcia,15537,17784
2025-01-09,Logan Campbell,19101,27754
2025-01-14,Rowan Edwards,28257,29589
2025-01-23,Jesse Kim,14954,16082
2025-01-28,Drew Ingram,13143,13917
2025-01-27,Logan Hughes,23237,26660
2025-01-08,Kai Kim,24108,29516
2025-01-04,Elliot Adams,14933,22785
2025-01-08,Elliot Ingram,14748,16999
2025-01-20,Harper Diaz,21022,25857
2025-01-20,Quinn Diaz,22101,25875
2025-01-02,Jesse Diaz,17597,23171
2025-01-24,Micah Edwards,26810,28508
2025-01-05,Sam Foster,23204,28537
2025-01-31,Emerson Kim,,8533
2025-01-10,Payton Adams,36195,42013
2025-01-20,Finley Edwards,12347,19546
2025-01-17,Bailey Edwards,13436,17027
2025-01-18,Kendall Baker,16738,18736
2025-01-20,Cameron Hughes,14694,17627
2025-01-07,Cameron Garcia,15691,19357
2025-01-27,Alex Diaz,14482,18699
2025-01-07,Riley Thompson,22572,29104
2025-01-23,Jamie Martinez,15303,16961
2025-01-06,Jesse Hughes,35841,41444
2025-01-31,Sam Adams,23685,30737
2025-01-21,Cameron Ingram,22503,26656
2025-01-12,Sage Adams,15854,18433
2025-01-08,Parker Edwards,14029,20557
2025-01-08,Sage Baker,22695,31452
2025-01-25,Shawn Kim,13652,17917
2025-01-13,Reese Adams,24555,32545
2025-01-09,Micah Johnson,24343,29581
2025-01-16,Shawn Kim,14198,19610
2025-01-10,Sage Garcia,12886,21180
2025-01-30,Micah Edwards,14713,19713
2025-01-06,Sage Lewis,14273,18740
2025-01-08,Cameron Hughes,15702,20094
2025-01-29,Dakota Adams,27874,31739
2025-01-18,Kai Diaz,14840,17318
2025-01-15,Elliot Ingram,21607,27452
2025-01-01,Quinn Garcia,13934,19359
2025-01-11,Cameron Hughes,13385,16205
2025-01-02,Rowan Garcia,14803,17769
2025-01-02,Skyler Baker,15053,20649
2025-01-23,Sage Lewis,17926,21948
2025-01-03,Payton Lewis,34805,37744
2025-01-13,Harper Baker,13798,19351
2025-01-28,Sage Foster,22314,31249
2025-01-19,Emerson Johnson,15433,20005
2025-01-10,Micah Kim,15749,23371
2025-01-03,Harper Garcia,22624,28287
2025-01-13,Cameron Garcia,26106,34945
2025-01-13,Bailey Hughes,15937,18359
2025-01-20,Payton Lewis,11795,18409
2025-01-02,Emerson Kim,15518,19302
2025-01-23,Bailey Johnson,14122,15876
2025-01-03,Hayden Campbell,31168,34624
2025-01-21,Hayden Diaz,17436,24601
2025-01-10,Alex Diaz,13401,16096
2025-01-11,Sage Lewis,25995,28369
2025-01-26,Drew Edwards,22312,27176
2025-01-29,Logan Hughes,21212,25145
2025-01-28,Shawn Kim,18773,25901
2025-01-30,Micah Lewis,14514,20245
2025-01-14,Kendall Johnson,25556,33072
2025-01-13,Cameron Hughes,14246,16527
2025-01-14,Bailey Campbell,16397,18396
2025-01-01,Bailey Campbell,19426,22042
2025-01-23,Elliot Ingram,25318,30602
2025-01-07,Sage Adams,21518,30388
2025-01-07,Payton Lewis,15058,18629
2025-01-22,Jesse Edwards,15059,23071
2025-01-06,Drew Foster,19492,25669
2025-01-24,Sam Garcia,13970,20934
2025-01-30,Bailey Edwards,21768,25141
2025-01-07,Alex Hughes,34741,38426
2025-01-18,Reese Garcia,22765,30633
2025-01-17,Rowan Garcia,12662,15548
2025-01-11,Quinn Edwards,21879,27975
2025-01-26,Carol Williams,21182,26894
2025-01-23,Finley Baker,13280,21630
2025-01-12,Casey Nguyen,13043,19973
2025-01-21,Taylor Brooks,16483,21772
2025-01-26,Sage Baker,26713,34139
2025-01-13,Quinn Diaz,19830,26815
2025-01-26,Skyler Foster,14432,16837
2025-01-26,Harper Lewis,15655,18909
2025-01-24,Jesse Kim,20987,25801
2025-01-26,Jordan Patel,18237,23642
2025-01-19,Finley Baker,14923,19550
2025-01-18,Parker Garcia,21902,29169
2025-01-23,Finley Baker,,7459
2025-01-25,Finley Hughes,13910,18574
2025-01-29,Sam Diaz,20960,24312
2025-01-31,Payton Baker,15411,16392
2025-01-18,Logan Hughes,13737,17208
2025-01-02,Reese Edwards,25503,29202
2025-01-19,Bailey Garcia,23360,25330
2025-01-28,Skyler Edwards,17280,19216
2025-01-07,Payton Adams,14856,22034
2025-01-25,Rowan Garcia,12735,20268
2025-01-05,Kai Johnson,25002,26717
2025-01-28,Micah Baker,16458,22479
2025-01-13,Drew Ingram,22648,24584
2025-01-13,Drew Ingram,18782,19520
2025-01-06,Logan Campbell,18256,23364
2025-01-04,Shawn Kim,24256,30774
2025-01-01,Kai Campbell,16278,20179
2025-01-14,Drew Edwards,14461,18709
2025-01-03,Jesse Kim,18152,23651
2025-01-11,Jesse Kim,20498,26055
2025-01-12,Parker Edwards,27949,33207
2025-01-06,Reese Baker,17410,25313
2025-01-19,Bailey Foster,16984,24382
2025-01-08,Hayden Foster,14666,21123
2025-01-10,Hayden Garcia,23085,29385
2025-01-29,Kai Diaz,23365,26529
2025-01-11,Sage Foster,14504,17889
2025-01-30,Cameron Baker,13019,15278
2025-01-29,Drew Lewis,19923,28713
2025-01-21,Kendall Johnson,13809,19774
2025-01-02,Reese Baker,,888
2025-01-21,Casey Nguyen,25002,33859
2025-01-03,Bailey Johnson,12117,19438
2025-01-02,Bailey Johnson,14150,15656
2025-01-15,Finley Hughes,,5240
2025-01-25,Kai Hughes,15233,23325
2025-01-20,Finley Baker,14420,18987
2025-01-04,Taylor Brooks,16988,19989
2025-01-26,Parker Edwards,17049,24867
2025-01-22,Bailey Edwards,32161,40308
2025-01-15,Cameron Lewis,14820,19635
2025-01-13,Kai Kim,15948,18289
2025-01-22,Quinn Diaz,18085,19499
2025-01-18,Kai Johnson,27933,30090
2025-01-09,Skyler Edwards,21469,24885
2025-01-13,Hayden Garcia,15624,19523
2025-01-22,Jamie Martinez,21840,29695
2025-01-12,Jordan Patel,12125,20494
2025-01-19,Bailey Hughes,17550,18827
2025-01-19,Reese Adams,14487,21430
2025-01-16,Emerson Johnson,17764,20587
2025-01-09,Emerson Johnson,17252,23824
2025-01-30,Cameron Ingram,14604,18826
2025-01-31,Harper Ingram,29592,35330
2025-01-21,Parker Garcia,18705,24007
2025-01-05,Reese Baker,24636,27142
2025-01-06,Kai Johnson,18517,19463
2025-01-26,Hayden Diaz,23490,30290
2025-01-03,Parker Garcia,22747,31148
2025-01-07,Dakota Adams,20458,22948
2025-01-09,Micah Kim,15565,19415
2025-01-30,Shawn Edwards,14408,22766
2025-01-07,Bailey Campbell,24875,31479
2025-01-05,Drew Diaz,20908,29632
2025-01-16,Hayden Adams,13269,19288
2025-01-11,Finley Hughes,21149,23967
2025-01-12,Quinn Foster,13429,21403
2025-01-17,Dakota Adams,18193,20799
2025-01-07,Skyler Foster,22653,24932
2025-01-16,Sage Adams,16102,19704
2025-01-25,Carol Williams,16497,21116
2025-01-30,Kendall Baker,22080,27426
2025-01-30,Hayden Ingram,22901,24581
2025-01-31,Quinn Diaz,32531,38516
2025-01-16,Payton Adams,15434,22468
2025-01-24,Elliot Adams,23259,30275
2025-01-09,Finley Baker,,5443
2025-01-30,Elliot Ingram,21822,22550
2025-01-01,Shawn Kim,30664,35556
2025-01-16,Bailey Garcia,17974,20028
2025-01-27,Drew Foster,15294,21601
2025-01-15,Cameron Garcia,16527,24529
2025-01-21,Emerson Ingram,12101,13022
2025-01-04,Sam Diaz,17293,21502
2025-01-09,Bailey Hughes,21861,22847
2025-01-12,Kendall Baker,15667,19601
2025-01-23,Jamie Martinez,18257,21767
2025-01-30,Kendall Johnson,23576,27482
2025-01-06,Logan Diaz,29114,34776
2025-01-16,Hayden Campbell,14681,20607
2025-01-29,Finley Edwards,16804,20630
2025-01-08,Logan Diaz,15907,24211
2025-01-20,Alex Hughes,22387,29767
2025-01-19,Parker Edwards,15348,19702
2025-01-04,Quinn Garcia,21831,25054
2025-01-20,Micah Baker,22615,26031
2025-01-30,Payton Adams,20399,24483
2025-01-11,Drew Edwards,25243,32893
2025-01-26,Bailey Campbell,14923,18332
2025-01-26,Cameron Garcia,14904,20951
2025-01-14,Sam Diaz,14938,17509
2025-01-17,Emerson Adams,18111,22754
2025-01-17,Cameron Garcia,25187,27085
2025-01-24,Micah Kim,21092,28892
2025-01-28,Bailey Johnson,17773,19797
2025-01-04,Cameron Hughes,,7132
2025-01-24,Bailey Foster,15606,21910
2025-01-23,Rowan Edwards,16954,18027
2025-01-18,Quinn Diaz,14153,20449
2025-01-21,Harper Garcia,14973,23547
2025-01-05,Emerson Ingram,23691,31367
2025-01-07,Sam Adams,14404,23211
2025-01-24,Jesse Diaz,17629,22237
2025-01-13,Emerson Ingram,20250,20981
2025-01-23,Elliot Garcia,14909,22443
2025-01-06,Emerson Johnson,26689,29439
2025-01-13,Parker Edwards,14870,17455
2025-01-19,Quinn Campbell,13732,20584
2025-01-21,Emerson Kim,16835,17932
2025-01-23,Jordan Patel,21186,22643
2025-01-26,Bailey Hughes,21605,26615
2025-01-16,Drew Foster,15485,22805
2025-01-17,Cameron Adams,16965,19475
2025-01-15,Payton Adams,18903,20148
2025-01-24,Emerson Foster,20935,25014
2025-01-26,Quinn Campbell,14530,15798
2025-01-27,Hayden Garcia,15776,23994
2025-01-08,Skyler Edwards,20391,24371
2025-01-11,Shawn Lewis,25494,31507
2025-01-15,Sam Diaz,14509,18830
2025-01-19,Bailey Garcia,27961,31033
2025-01-04,Hayden Ingram,16254,22802
2025-01-29,Hayden Garcia,15096,19788
2025-01-04,Rowan Ingram,17526,21914
2025-01-06,Drew Ingram,15574,22848
2025-01-05,Reese Foster,28751,30274
2025-01-13,Harper Garcia,17445,22871
2025-01-23,Cameron Hughes,16702,24069
2025-01-05,Bailey Campbell,17953,20100
2025-01-08,Payton Adams,13825,14947
2025-01-06,Cameron Ingram,20285,25173
2025-01-19,Bailey Adams,13503,18256
2025-01-23,Quinn Campbell,21453,25279
2025-01-29,Shawn Kim,12908,14025
2025-01-24,Payton Ingram,20633,28152
2025-01-24,Elliot Kim,13560,18346
2025-01-17,Hayden Adams,16592,23066
2025-01-30,Sam Foster,14910,22715
2025-01-16,Logan Garcia,21330,27691
2025-01-08,Sam Foster,14945,19219
2025-01-23,Reese Foster,18779,25369
2025-01-16,Harper Lewis,30319,38988
2025-01-19,Payton Lewis,21134,25898
2025-01-30,Quinn Garcia,14132,22207
2025-01-16,Bailey Campbell,16956,22640
2025-01-16,Cameron Hughes,16522,19562
2025-01-16,Harper Baker,13669,15409
2025-01-04,Logan Diaz,15080,22606
2025-01-08,Micah Kim,29328,31636
2025-01-20,Logan Campbell,17081,20716
2025-01-30,Finley Edwards,12631,13669
2025-01-10,Kai Hughes,15051,21845
2025-01-17,Hayden Garcia,15052,16693
2025-01-25,Cameron Hughes,27790,30587
2025-01-02,Alex Hughes,21938,24867
2025-01-03,Drew Foster,15464,20154
2025-01-06,Drew Diaz,32370,40478
2025-01-05,Alex Hughes,26064,30807
2025-01-26,Bailey Foster,21655,29078
2025-01-01,Kai Diaz,15582,17238
2025-01-26,Reese Edwards,13042,14289
2025-01-01,Quinn Diaz,35501,43600
2025-01-15,Drew Edwards,15781,23547
2025-01-18,Shawn Lewis,15658,20898
2025-01-29,Harper Lewis,17840,26403
2025-01-06,Harper Lewis,19136,22331
2025-01-10,Kai Kim,26650,27631
2025-01-15,Reese Garcia,15983,21355
2025-01-29,Jesse Edwards,16231,18132
2025-01-24,Drew Diaz,22463,25766
2025-01-21,Jamie Martinez,14240,20096
2025-01-31,Shawn Johnson,16503,19090
2025-01-10,Emerson Johnson,25418,29081
2025-01-13,Emerson Adams,17988,25816
2025-01-15,Finley Edwards,16015,22641
2025-01-11,Skyler Campbell,14751,18019
2025-01-17,Quinn Edwards,14861,18222
2025-01-09,Quinn Edwards,14327,15544
2025-01-24,Parker Edwards,14809,22238
2025-01-30,Cameron Ingram,84233,
2025-01-23,Cameron Lewis,20249,23552
2025-01-11,Alex Hughes,14137,17465
2025-01-10,Carol Williams,27567,35216
2025-01-15,Bailey Campbell,12421,14761
2025-01-02,Logan Campbell,20461,28692
2025-01-03,Quinn Campbell,13968,19351
2025-01-12,Bailey Johnson,15740,22137
2025-01-16,Cameron Hughes,20620,27420
2025-01-25,Payton Lewis,15140,20582
2025-01-06,Jamie Martinez,31723,35081
2025-01-16,Skyler Baker,22539,23690
2025-01-05,Rowan Ingram,21207,26888
2025-01-07,Emerson Adams,13264,17138
2025-01-10,Bailey Campbell,13749,20004
2025-01-04,Cameron Adams,22606,27630
2025-01-19,Shawn Ingram,19003,22849
2025-01-30,Sage Garcia,16513,22999
2025-01-04,Jamie Martinez,17755,24741
2025-01-17,Micah Kim,16939,19422
2025-01-12,Riley Thompson,19016,25306
2025-01-16,Cameron Baker,26877,29791
2025-01-21,Rowan Ingram,22026,30314
2025-01-12,Skyler Foster,23557,24640
2025-01-05,Shawn Ingram,27839,33324
2025-01-29,Shawn Ingram,16102,23149
2025-01-08,Payton Baker,15865,19801
2025-01-20,Quinn Garcia,16712,25144
2025-01-29,Rowan Edwards,15058,16866
2025-01-09,Jesse Campbell,17515,19494
2025-01-20,Hayden Campbell,14914,21141
2025-01-01,Cameron Adams,14478,21969
2025-01-14,Sage Foster,14428,20174
2025-01-30,Bailey Edwards,15209,19388
2025-01-12,Quinn Baker,23761,26158
2025-01-29,Jesse Diaz,21812,29265
2025-01-20,Elliot Campbell,,2517
2025-01-27,Kendall Baker,16861,22549
2025-01-18,Drew Foster,23332,24547
2025-01-14,Avery Chen,17729,22496
2025-01-30,Reese Baker,17870,19320
2025-01-12,Reese Adams,13309,21158
2025-01-09,Logan Garcia,14058,18177
2025-01-13,Hayden Ingram,21507,30117
2025-01-28,Elliot Lewis,14440,16536
2025-01-17,Harper Garcia,16087,20305
2025-01-03,Reese Baker,14799,15963
2025-01-16,Jesse Campbell,30790,34512
2025-01-13,Casey Nguyen,23427,31909
2025-01-08,Bailey Edwards,16565,23146
2025-01-10,Sage Baker,14535,23266
2025-01-12,Payton Ingram,31255,39050
2025-01-28,Emerson Johnson,19900,26802
2025-01-10,Logan Garcia,27695,34945
2025-01-27,Quinn Baker,23917,25309
2025-01-16,Bailey Johnson,16035,21230
2025-01-02,Elliot Garcia,18009,18800
2025-01-10,Jordan Patel,,7315
2025-01-26,Kai Kim,15802,20843
2025-01-31,Harper Diaz,20864,23574
2025-01-07,Harper Diaz,24723,26873
2025-01-17,Sage Garcia,18857,20204
2025-01-20,Bailey Adams,15473,21296
2025-01-14,Micah Adams,17378,21651
2025-01-26,Avery Chen,17269,22208
2025-01-18,Kai Kim,13589,18725
2025-01-19,Alex Lewis,14969,20744
2025-01-14,Shawn Ingram,14222,16794
2025-01-02,Avery Chen,35979,44513
2025-01-12,Payton Ingram,27569,29038
2025-01-11,Quinn Lewis,25483,32755
2025-01-03,Quinn Lewis,25053,32349
2025-01-01,Alex Lewis,14512,20589
2025-01-16,Quinn Edwards,18382,20229
2025-01-09,Jamie Martinez,26879,35211
2025-01-18,Micah Kim,14498,17219
2025-01-13,Sage Adams,15093,18637
2025-01-12,Quinn Lewis,14835,18262
2025-01-08,Hayden Diaz,13853,16650
2025-01-15,Kai Diaz,19235,27173
2025-01-05,Shawn Kim,14143,20912
2025-01-08,Jordan Patel,14220,18496
2025-01-14,Sage Lewis,16534,20568
2025-01-10,Elliot Lewis,15776,17310
2025-01-21,Jesse Kim,17514,18735
2025-01-16,Jesse Hughes,14379,16529
2025-01-24,Alex Diaz,15247,24004
2025-01-12,Bailey Campbell,14519,19062
2025-01-17,Morgan Rivera,25998,34481
2025-01-04,Harper Garcia,14722,23263
2025-01-12,Kai Johnson,13333,21091
2025-01-17,Payton Ingram,14942,17281
2025-01-31,Logan Campbell,14572,15390
2025-01-26,Alex Hughes,24564,33302
2025-01-12,Hayden Ingram,15295,21719
2025-01-26,Elliot Ingram,25563,30852
2025-01-22,Finley Hughes,12914,19341
2025-01-09,Jesse Kim,15945,16745
2025-01-25,Finley Edwards,16391,21390
2025-01-25,Casey Nguyen,64800,72000
2025-01-31,Kai Baker,24452,25447
2025-01-08,Shawn Ingram,14068,15348
2025-01-15,Skyler Foster,15009,22079
2025-01-05,Sage Foster,24114,29858
2025-01-06,Sage Lewis,20336,26897
2025-01-24,Alex Campbell,25527,29809
2025-01-27,Quinn Diaz,15663,18433
2025-01-18,Bailey Garcia,16064,18612
2025-01-04,Micah Adams,12466,18831
2025-01-30,Alex Campbell,15535,23167
2025-01-18,Cameron Baker,22495,23934
2025-01-03,Emerson Foster,33177,39149
2025-01-28,Micah Kim,16464,18284
2025-01-03,Rowan Garcia,12163,20173
2025-01-29,Hayden Foster,21691,24554
2025-01-03,Reese Garcia,30423,35979
2025-01-17,Drew Diaz,17938,21939
2025-01-18,Harper Diaz,13324,15440
2025-01-03,Cameron Baker,15365,18837
2025-01-03,Hayden Garcia,15609,17027
2025-01-05,Rowan Garcia,14853,15756
2025-01-29,Skyler Edwards,26334,30340
2025-01-20,Cameron Ingram,32486,33216
2025-01-19,Rowan Ingram,12734,19303
2025-01-11,Parker Edwards,25394,33397
2025-01-11,Bailey Foster,23268,31538
2025-01-10,Shawn Ingram,27618,29702
2025-01-13,Rowan Ingram,21156,24701
2025-01-03,Sage Baker,20378,25990
2025-01-29,Casey Nguyen,21458,27890
2025-01-22,Skyler Edwards,26232,34508
2025-01-09,Kai Kim,16118,17306
2025-01-28,Shawn Johnson,14175,20690
2025-01-19,Hayden Garcia,12668,21443
2025-01-02,Emerson Adams,21250,29603
2025-01-30,Micah Baker,12112,16773
2025-01-07,Skyler Foster,15322,18881
2025-01-18,Hayden Garcia,22226,30244
2025-01-09,Logan Diaz,11217,18262
2025-01-09,Sage Foster,13964,16462
2025-01-14,Quinn Edwards,17175,24903
2025-01-01,Emerson Johnson,23558,27404
2025-01-19,Cameron Lewis,15181,19141
2025-01-28,Kai Baker,32727,36709
2025-01-03,Sage Adams,15254,17776
2025-01-06,Taylor Brooks,18791,26659
2025-01-17,Skyler Campbell,21292,25743
2025-01-10,Reese Baker,22850,24182
2025-01-06,Quinn Diaz,12884,18515
2025-01-29,Hayden Ingram,23484,24947
2025-01-09,Payton Adams,13309,19730
2025-01-29,Sam Foster,18083,26745
2025-01-04,Dakota Adams,28578,30485
2025-01-30,Kai Baker,24158,28159
2025-01-01,Shawn Johnson,20993,27755
2025-01-30,Bailey Johnson,16241,19078
2025-01-28,Drew Ingram,17630,24727
2025-01-17,Casey Nguyen,31715,35216
2025-01-26,Drew Lewis,33806,35197
2025-01-23,Skyler Baker,25182,29325
2025-01-08,Micah Kim,14519,22497
2025-01-20,Bailey Hughes,25584,29453
2025-01-08,Elliot Adams,37245,39895
2025-01-09,Harper Garcia,15313,17097
2025-01-15,Taylor Brooks,16214,22806
2025-01-14,Jesse Hughes,13856,19033
2025-01-22,Alex Hughes,17345,24839
2025-01-03,Jordan Patel,15430,21130
2025-01-02,Payton Adams,33135,41801
2025-01-13,Hayden Adams,14754,17787
2025-01-06,Kai Kim,16119,21758
2025-01-26,Bailey Garcia,15672,18203
2025-01-09,Reese Foster,12746,13697
2025-01-17,Cameron Hughes,12425,17372
2025-01-14,Elliot Campbell,13157,20080
2025-01-23,Carol Williams,18447,23564
2025-01-04,Kendall Johnson,13887,18723
2025-01-28,Carol Williams,17883,26649
2025-01-06,Reese Edwards,12939,16117
2025-01-10,Reese Foster,17085,25740
2025-01-29,Kai Baker,17079,22573
2025-01-28,Hayden Ingram,12291,19492
2025-01-15,Payton Baker,25976,32053
2025-01-28,Shawn Lewis,16541,19869
2025-01-20,Micah Kim,21717,28117
2025-01-29,Bailey Adams,13634,21931
2025-01-16,Drew Ingram,23611,32229
2025-01-17,Harper Diaz,15575,24198
2025-01-29,Sam Adams,25982,34608
2025-01-07,Drew Lewis,13341,14883
2025-01-26,Sage Foster,17993,24459
2025-01-27,Rowan Garcia,23689,25765
2025-01-08,Riley Thompson,22747,27041
2025-01-13,Harper Diaz,14209,18075
2025-01-10,Cameron Lewis,16821,24017
2025-01-07,Emerson Kim,22038,28645
2025-01-11,Jesse Hughes,25626,27964
2025-01-30,Jamie Martinez,24503,26080
2025-01-26,Elliot Garcia,13551,15250
2025-01-31,Cameron Ingram,23889,24802
2025-01-18,Alex Hughes,16159,24473
2025-01-20,Kendall Baker,14174,18066
2025-01-11,Reese Garcia,31033,37072
2025-01-15,Kendall Baker,26013,32084
2025-01-13,Jesse Kim,23425,26828
2025-01-09,Reese Adams,14850,18598
2025-01-23,Cameron Lewis,13478,15294
2025-01-28,Sam Garcia,22140,23945
2025-01-31,Kai Diaz,12433,14242
2025-01-29,Sage Baker,19370,21583
2025-01-14,Elliot Lewis,14173,17033
2025-01-15,Cameron Garcia,24949,30295
2025-01-30,Casey Nguyen,24481,32856
2025-01-03,Carol Williams,14478,18143
2025-01-02,Harper Lewis,76739,
2025-01-02,Casey Nguyen,14997,18549
2025-01-08,Finley Baker,21840,22978
2025-01-10,Kai Kim,16751,24419
2025-01-18,Kai Baker,17335,23923
2025-01-04,Micah Johnson,29236,33259
2025-01-20,Logan Garcia,16999,25445
2025-01-27,Micah Adams,36321,42675
2025-01-16,Micah Lewis,27405,32731
2025-01-18,Jesse Hughes,26068,30483
2025-01-26,Kendall Johnson,22973,29169
2025-01-02,Emerson Ingram,15687,18845
2025-01-17,Drew Lewis,15941,18366
2025-01-24,Emerson Ingram,16957,21065
2025-01-15,Harper Ingram,24110,26308
2025-01-24,Quinn Lewis,13203,18846
2025-01-21,Jesse Diaz,15777,24202
2025-01-14,Harper Baker,33209,41121
2025-01-23,Skyler Edwards,29134,30911
2025-01-22,Quinn Baker,39537,47456
2025-01-23,Kendall Johnson,13667,19948
2025-01-27,Reese Foster,16899,20052
2025-01-06,Avery Chen,16674,24654
2025-01-23,Finley Edwards,13839,21670
2025-01-07,Skyler Campbell,16633,22263
2025-01-24,Casey Nguyen,15423,23404
2025-01-18,Elliot Lewis,13606,22289
2025-01-13,Skyler Edwards,14682,18973
2025-01-17,Cameron Ingram,15446,19059
2025-01-22,Alex Diaz,16499,21531
2025-01-12,Bailey Adams,28497,32815
2025-01-30,Emerson Kim,29499,33274
2025-01-09,Kai Diaz,17259,23202
2025-01-30,Jamie Martinez,14652,22518
2025-01-10,Payton Ingram,23945,31682
2025-01-11,Drew Lewis,22404,26382
2025-01-08,Hayden Foster,25111,27401
2025-01-29,Alex Campbell,24527,27817
2025-01-27,Elliot Adams,30601,34371
2025-01-06,Skyler Campbell,12842,18137
2025-01-01,Kendall Johnson,13999,22741
